title,label,Prediction
BOILER ROOM – EP #51 – Social Rejects & Political Pessimists Club,1,1
REVEALED: The CIA Ran LSD Sex Houses in San Francisco in 1950s and 60s,1,1
Utah Ranchers Vow to Stand Up to Government Abuse Despite Oregon Arrests,1,1
FLASHBACK: Florida Couple Nearly ‘Forecloses’ on Bank of America,1,1
EXPOSED: How US-Backed War on Syria Helped ISIS to Expand Their Operations,1,0
IRAQ 1991: US Carpet Bombs ‘Highway of Death’,1,1
David Icke on The Hillary Donald & Bernie Show,1,1
WHEN IN ROME: Erdogan Thugs Rough-up Press Protesters in Washington – No Outrage From White House,1,1
BOILER ROOM – EP #50 – 1 Year Anniversary Extravaganza!!!,1,0
False Flag Attack Against Cuba: A Plan Hatched by the Pentagon,1,1
US BOOTS: US Marines Deployed For Ground Combat in Iraq (to defend oil fields),1,1
The moment Ben Affleck realized that ‘Batman V Superman’ was a $400 million flop,1,1
Microsoft Pulls New A.I. Robot After It Went on Pro-Hitler Twitter Rant,1,1
‘America Is Under Israeli Occupation’ by Dahlia Wasfi,1,1
Hillary Flip-Flop Highlight Reel,1,1
BOILER ROOM – EP #49 – WHAT is REAL: Brussels Yemen Trump?,1,1
(Don’t Hold The Press) Jeb Bush Endorses Ted Cruz For President,1,0
THE 2016 PRESIDENTIAL RACE: Do Our Votes Really Matter?,1,1
There’s Something Hokey About Ted,1,1
President Obama Arrives in Cuba,1,1
Clinton Emails: How Google Worked With Hillary to Try and Overthrow Syria’s Assad,1,1
Ron Paul: ‘I Can’t Support Trump if He’s GOP Pick’ and ‘Neocons Will Love Hillary’,1,0
ART OF WAR: What’s Behind Russia’s ‘Ides of March’ Military Drawdown in Syria?,1,1
U.S. Senate Passes Bipartisan Bill Claims to Facilitate ‘Better Public Access’ to Gov’t Records,1,1
OREGON: Feds Cover-up Foul Play in Finicum Death Feds’ Shell Casings ‘Have Gone Missing’,1,1
BOILER ROOM – EP #48 – Agenda 2030 and Beyond with Branko Malić Patrick Henningsen & Mike Robinson,1,1
Coke Zero: What Went Wrong With The Marco Rubio Brand?,1,0
ELECTION FRAUD: If It Happened in Michigan Will It Happen in Ohio?,1,1
Henningsen on Trump Rally Fervor: ‘Political Relativism Has Descended on America’,1,1
HAWKISH DOVE: The Enigma of Donald Trump in Volatile Race to the White House,1,1
Trump Faces Off With CNN’s Jake Tapper Over Event Fistacuffs,1,0
Episode #126 – SUNDAY WIRE: ‘Déjà vu 1968!’ with guests Matthew Richer and Basil Valentine,1,0
GOD SQUAD: Jury Finds Polygamous Mormon Towns Guilty of Discriminating Against ‘Non-Believers’,1,0
SHOUT! POLL: Should Protesters Be Allowed to Shut Down Political Rallies?,1,1
Chicago Community Organizers Mobilize Flash Mobs to Shut Down Trump Campaign Rally,1,1
BOILER ROOM – EP #47 – Establishment Hitmen & Media Hacks,1,1
DARPA Spending $62 Million to Create Military Cyborgs,1,1
‘Vote All You Want The Secret Government Won’t Change.’,1,1
New Evidence Shows Foul Play Cover-up by FBI and OSP in Shooting of LaVoy Finicum – DOJ Opens New Investigation,1,1
Trump Sanders Win Big In Michigan – Trump Clinton Take Mississippi,1,1
Iraq Redux: US-led Sanctions Against Syria Are Hurting Real People Helping Real Terrorists,1,1
Attack on Trump: Mitt Romney Just ‘Awoke a Sleeping Giant’,1,1
UN Physically Removes Independent Media From NYC HQ For Exposing Institutional Corruption,1,1
BOMBSHELL: Classified NATO Report Praises Russia Airstrikes as ‘Efficient and Accurate’ in Syria,1,1
HOLLYWOOD WITCHCRAFT: The Dark Side Revealed in The Witch (2016),1,1
Neocon Nightmare: Trump Wants to ‘Get Along With Foreign Countries’,1,1
BATTLE OVER PRIVACY: Why the FBI’s Case Against Apple is Falling Apart,1,1
US Delta Force Begins Targeting ISIS in Iraq Threatens ‘Unilateral Operations in Syria’,1,1
BOILER ROOM – EP #46 – Murder Witchery Politricks & A Manatee,1,1
Survey: Top Ten Fears of 2015,1,1
SHOUT POLL: Should Apple Give FBI Backdoor Access to iPhones?,1,1
The Final Control: TPP TTIP TISA Global Corporate Takeover,1,1
Blood Sport: GOP Presidential Race Takes Another Brutal Turn As ‘Party Favorites’ Tear Into Trump,1,1
HIDDEN ORDER: Was the Death of Justice Scalia Linked to ‘Secret Society’ at Cibolo Ranch?,1,1
The Android Affair: Humanity Outsourced,1,1
BOILER ROOM – EP #45 – Horror Hotel Trump Gatecrash & Cynical Ploys,1,0
Syria Ceasefire Deal: A Cynical Ploy by Washington’s ‘Coalition’ to Buy Time for Terrorists,1,1
Watch as Trump Gatecrashes Glenn Beck’s Cruz Caucus Event in Nevada,1,1
Wikileaks: NSA Spied on UN Secretary-General and World Leaders’ Secret Meetings,1,1
SHOUT POLL: Will Donald Trump hold his lead or will he tank?,1,1
ENCRYPTION TRUTH: What The FBI Aren’t Telling You About Their Battle With Apple And San Bernardino,1,1
BOILER ROOM – EP #44 – Dig Dug Dirt!,1,1
GLOSSED OVER: Key Questions Emerge After Death of Supreme Court Justice Antonin Scalia,1,1
Reopen the Kurt Cobain Case? [POLL],1,1
‘Zero Knowledge’ Systems Not Hostile to Data Privacy says Snowden,1,1
FBI Arrest Cliven Bundy at Portland Airport – Charged with Federal Conspiracy,1,1
BOILER ROOM – EP #43 – Cloppers OR Osmosis MK Ultra & Voltron,1,1
Will American Law Enforcement Lie Cheat and Forge Police Reports? Answer: Yes.,1,1
3.57 Degrees: Kevin Bacon’s Cultural Mantle Shattered By Zuckerberg,1,1
Bernie Sanders Could End Up Winning Iowa,1,1
Plastic Persona: Behind the Scenes of the Ted Cruz Media Machine,1,0
‘Meet Jeb’ – Going For Your Sympathy Vote,1,1
BOILER ROOM – Examination Exclamation Excitation Expatriation – EP #42,1,1
Eyewash: CIA Elites Misleading Employees Indicates That Conspiracies Are NOT ‘Ridiculous Fantasy’,1,1
Activist: ‘This is where you can make the most impact’,1,1
Episode #120 – SUNDAY WIRE: ‘Crisis of Liberty’ with guests Jason Casella and Kim Upton,1,1
FBI Release Oregon Video Footage Depicting Death of Robert Lavoy Finicum – But Questions Remain,1,1
Trial By YouTube: Mainstream Media Use Second-hand Oregon Account to Cast Blame on Dead Rancher,1,1
REPORT: ‘Federal Government Escalated the Violence in Oregon’,1,1
BOILER ROOM – Oregon Standoff Cuddle Parties Guns n’ Posers – EP #41,1,0
Eyewitness Says Feds Ambushed Bundys 100 Shots Fired at Passengers Lavoy Finicum Killed With ‘Hands Up’,1,1
Episode #119 – SUNDAY WIRE: ‘You Know the Drill’ with guests Robert Singer and Jay Dyer,1,0
‘There’ll be boots on the ground’: US making noises about ‘doing more’ in Syria and Iraq,1,1
Boston Brakes? How to Hack a New Car With Your iPhone or Android,1,1
Oregon Governor Says Feds ‘Must Act’ Against Protesters and Armed Groups in Burns,1,1
Ron Paul on Burns Oregon Standoff and Jury Nullification for the Hammond Family,1,1
BOILER ROOM: As the Frogs Slowly Boil – EP #40,1,1
Arizona Rancher Protesting in Oregon is Targeted by CPS Loses Custody of Foster Children,1,1
Seven Iranians freed in the prisoner swap have not returned to Iran,1,0
#Hashtag Hell & The Fake Left,1,1
Astroturfing: Journalist Reveals Brainwashing Tactic Uses to Manipulate Public Opinion,1,1
The New American Century: An Era of Fraud,1,1
Hillary Clinton: ‘Israel First’ (and no peace for Middle East),1,1
McPain: John McCain Furious That Iran Treated US Sailors Well,1,1
JUSTICE? Yahoo Settles E-mail Privacy Class-action: $4M for Lawyers $0 for Users,1,1
Sunnistan: US and Allied ‘Safe Zone’ Plan to Take Territorial Booty in Northern Syria,1,1
How to Blow $700 Million: Al Jazeera America Finally Calls it Quits,1,1
10 U.S. Navy Sailors Held by Iranian Military – Signs of a Neocon Political Stunt,1,1
The White House and The Theatrics of ‘Gun Control’,1,1
Activists or Terrorists? How Media Controls and Dictates ‘The Narrative’ in Burns Oregon,1,1
BOILER ROOM – No Surrender No Retreat Heads Will Roll – EP #38,1,1
Federal Showdown Looms in Oregon After BLM Abuse of Local Ranching Family – Bundys Lead Protest,1,1
A Troubled King: Chicago’s Rahm Emanuel Desperate to Save His 2020 Presidential Run,1,1
Liberal media mocks Republican presidential candidates with clown car diss,0,1
State Department challenges Clinton claim that emails to officials ‘immediately’ saved,0,0
ISIS claims credit for terror attacks at Brussels airport Metro station,0,0
Orlando Attack Just Added More Fuel to Divisive Politics,0,1
Obama Addresses Vaccinations Other Issues In NBC Interview,0,0
Hillary Clinton Raised $45 Million In Latest Quarter,0,0
State Department spokeswoman floats jobs as answer to ISIS,0,0
GOP s nightmare: An Independent Donald Trump,0,0
Ted Cruz: Protester would get spanking at my house,0,0
#muschniwogdowis of the day: business as usual.,1,1
Boehner s preparing to sue Obama again — over immigration,0,0
The Democratic Party Got Crushed During The Obama Presidency. Here s Why,0,0
1 in 5 Americans say Hillary Clinton is dishonest or a liar. Here’s why that’s a big problem.,0,1
In Common Core a larger battle over the size of government,0,0
Here comes the opposition book: Clinton and her allies prepare for Trump,0,0
Venezuela Throws In The Towel On Hyperinflation: Will Print 200x Higher-Denominated Bills,1,1
Sanders Republican governors eye comeback in New Hampshire primary,0,0
Justices agree to hear dispute over union fees reapportionment,0,0
Trump in Vegas Phoenix: Illegals Wreaking Havoc on Our Population ,0,0
Behind The Shortage Of Special Ed Teachers: Long Hours Crushing Paperwork,0,1
Our meeting with Mark Zuckerberg: Conservatives need Facebook and it needs us,0,0
Mike Huckabee: Gay People Can Be My Friends ,0,0
Obama at Prayer Event: Christians did terrible things too,0,0
For Trump a new ‘rigged’ system: The election itself,0,0
Mainstream Presidential Polls Fuel Illusion That Voters Are Stuck With Only Two Choices,1,0
Bush s 2016 remarks kick other potential GOP candidates into higher gears,0,0
Why ISIS s reign of fear has worked and how it can be countered,0,0
Syrian Refugee in Germany Gets $390K in Annual Benefits. And It s Because of Who He Takes Care Of,1,1
Russia launches naval bombardment of targets in Syria,0,0
TRUMP BOMBSHELL! — I’m reopening 9/11 Investigation,1,1
The right turns on Paul Ryan: Yesterday’s conservative savior is today’s moderate wimp,0,0
Hillary Clinton Keeps It Safe With Tim Kaine as VP Pick,0,1
Security Expert: My Fear is That More Churches Will be Targeted,0,0
The Libertarian Moment Is So Over That Libertarians Are Now The Single Largest Group: Gallup,0,0
March 15 Exit Poll Results: The Polarization of Primary Electorates,0,0
Reuters Poll: Most Voters Don t Think Bill Clinton Big Factor in Election,0,0
A Coup Taking Place in the United States,1,1
Super Tuesday prizes: Candidates in fierce fight for Texas other delegate goldmines,0,0
How Obama Abandoned Democracy in Iraq,0,0
Obama gets away with some whoppers on guns at town hall event,0,0
Doubts Rise Over Report Freddie Gray Injured Himself,0,0
Public Support for the Euro,1,1
State Department OK d most Bill Clinton speech requests within days,0,0
Obamacare Architect on Rising Premiums: It’s Not a Big Increase,1,1
No profit left behind,0,1
Think Facebook isn t political? Think again | Nellie Bowles,0,1
Here’s how a wealthy Trump supporter could give $783 400 to support his campaign and the RNC,0,0
Go Ahead Throw Your Vote Away,0,0
RNC Chair urges against changing convention rules before Cleveland,0,0
Donald Trump and the $12.7 million Ukraine connection,0,0
Obama Will Not Meet with Netanyahu During Trip to Washington,0,0
The media needs to stop telling this lie about Donald Trump. I’m a Sanders supporter — and value honesty,0,1
Is Hillary Running for Bill’s Third Term?,0,0
Trudeau Elected Canada s Prime Minister As Liberals Assume Power,0,0
What makes America exceptional ? Clinton and Trump trade places (+video),0,0
Hillary Clinton’s Countless Choices Could Hinge on 2016 Election,0,0
Terror Tots: We Must Prepare for the Child-Fighters of ISIS,1,1
The Email Mess Comey’s quandary and the expanding brawl in Washington,1,1
Wall Street Flies Higher for Second Day of Gains,0,0
The Daily 202: Ted Cruz might be the last best hope for conservatives to stop Donald Trump after Super Tuesday,0,0
 Understudies Kaine and Pence add value in VP debate (+video),0,0
Biden s Latest Signal He Won t Run For President,0,0
The Destruction of Reason in West,1,1
The Man Who Will Not Bow to Fearmongering,0,0
The Destroyer Cometh,0,0
U.S. Elections Shockwaves Hit Europe,1,1
‘Supermajority’ of House Freedom Caucus to back Paul Ryan’s speaker bid,0,0
How To Win The Presidency With 23 Percent Of The Popular Vote,0,0
Obama to Supreme Court: You wouldn’t dare kill Obamacare,0,0
An Alabama Reader Is Pleased To Report That Jeff Sessions Reads Ann Coulter!,1,1
Donald Trump s Real Problem Is With White People,0,0
Florida’s deceptive solar initiative backed by utilities companies loses support,1,1
Which Republicans have come out against Boehner for speaker? Here’s a list.,0,0
WE TOLD HER! Budweiser Hits DELETE On Beer Ads Featuring Amy Schumer Because…,1,1
How global terror network will get a boost from Iran nuclear deal,0,0
6 detained in raids in Belgium,0,0
Top Senate Democrat urges Clinton to address private email controversy,0,0
Obama opens door to limited ground combat operations against ISIS,0,0
Washington s Embargo on Cuba Not Effective Isolated US - White House,1,1
Fox News built a f**ked-up Frankenstein dumb angry and divorced from facts. Now Donald Trump will devour them,0,1
Ky. clerk says won’t personally authorize gay marriage licenses -- or interfere,0,0
Jeb Bush Among Conservatives Criticizing Pope For Climate Change,0,0
LDS Church’s new ‘Mormon and Gay’ website wins cheers and some jeers for ignoring controversial policy,1,1
Kate Steinle s death and sanctuary cities: What good are our laws without enforcement?,0,1
Everything you need to know about our polarized politics (in the palm of your hand),0,0
FEC head under fire for women’s forum ‘stacked’ with Dems,0,0
Nine dead 18 wounded after Texas biker gang shootout (+video),0,0
CNBC moderators get bipartisan drubbing for debate performance,0,0
 Specific info forces WikiLeaks to move anticipated announcement to Berlin,0,0
Trump Elected President Thanks to 4 in 5 White Evangelicals,1,1
Iowa Christians struggle to square faith with fear over refugees,0,0
A Combative Donald Trump Shows Up at Tampa and Pittsburgh Rallies,0,0
First Take: Can a wacko bird take flight in the GOP?,0,0
Bernie Sanders Got Republicans To Make His Argument For Universal Health Care,0,0
Boehner McConnell split over NSA bill,0,0
Rick Santorum hopes 99-county Iowa tour leads to success,0,0
Bill Maher on Charlie Hebdo attacks: There are no great religions; they’re all stupid and dangerous ,0,1
Judge orders Obama administration to release illegal immigrants from deplorable facilities,0,0
Fierce Homeless Woman Guarding Trump s Star from Future Vandals Flashes Trump-Worthy Reason for It,1,1
14 dead as Islamic rebels attack in Philippines,0,0
Political paralysis is the new normal: The GOP’s Scalia gamble may be suicidal but it’s not illogical,0,0
Donald Trump’s avenging angels: How the orange-haired monster has rewritten the history of American conservatism,0,0
GOP and Abortion in Age of ObamaCare: Time for new strategy,0,0
The GOP has become the party from George Orwell’s nightmares,0,1
Marco Rubio Strong Favorite in Sheldon Adelson Primary,0,1
What To Watch For At Democrats First Debate,0,0
How climate change is spawning a new view of conservation,0,0
Democrats hand Obama a stinging defeat on trade deal,0,0
Carly Fiorina Says Donald Trump Taps Into an Anger ,0,0
Fact checking the 2016 State of the Union address,0,0
Alabama s Top Judge Faces Ethics Charges Over Gay-Marriage Order,0,0
‘Paid for by O’Malley for President’ — and 9 other signs O’Malley is in,0,0
Woman Buys Lotto Ticket to Prove to Husband Nobody Wins Wins $1 Million,1,1
Exclusive Trump op-ed: We must clean up this corruption,0,1
Maryland has passed one of the nation’s strongest equal pay laws,0,0
The real reason Hillary Clinton s VP shortlist is so short,0,0
Inside Planned Parenthood s $30 Million Campaign For 2016,0,1
Deutsche Bank LIVES: Shock profits posted in Q3,1,1
Lawmakers fuming over report Capitol police left guns in bathrooms,0,0
Trump Ryan tout unity in wake of meeting,0,0
Former Facebook staffers say conservative news is deliberately suppressed,0,0
Does blood on shoe link suspect to Washington slayings?,0,0
Trump: President Barack Obama was born in the United States ,0,0
Republican Debate: Trump s absence leaves three winners and two losers,0,0
US election 2016: New Hampshire polls close in key primary,0,0
Haywire over Hacking: Media refuse to believe Trump s Russia comments were sarcastic,0,0
You’re Fired! Trump Wins Big Clinton Is Going To Jail,1,1
Sources: US officials warned DNC of hack months before the party acted,0,0
HHS to Congress on ObamaCare court ruling: It’s your problem,0,0
After Obamacare: The next Democratic health agenda,0,0
House Democrat Introduces ISIS War Authorization Bill,0,0
Defiant Charlie Hebdo to print 3M copies of latest edition with Muhammad on cover,0,0
Can the Democratic party find unified path to the general election?,0,0
How Trump and Sanders Broadened Their Bases in New Hampshire,0,0
Is The Republican Party On The Verge Of A Historic Crackup?,0,0
Our bad-tempered behaviour is not a cry for help say old men,1,1
